Time(ms), X(m), Y(m), Z(m), VX(m/s), VY(m/s), VZ(m/s), AX(m/s^2), AY(m/s^2), AZ(m/s^2), OX(degrees), OY(degrees), OZ(degrees), WX(degrees/s), WY(degrees/s), WZ(degrees/s)
50851.00,0.00,0.00,0.38,0.00,0.00,3.62,0.00,0.00,2373.84,-0.00,0.00,0.00,0.00,-0.00,-0.00
50867.00,0.00,0.00,0.36,0.00,0.00,-1.53,0.00,0.00,-321.89,-0.00,0.00,0.00,-0.00,-0.00,-0.00
50876.00,0.00,0.00,0.34,0.00,0.00,-2.06,0.00,0.00,-59.38,-0.00,0.00,0.00,-0.00,0.00,0.00
50882.00,0.00,0.00,0.30,0.00,0.00,-5.86,0.00,0.00,-633.03,-0.00,0.00,0.00,-0.00,0.00,0.00
50888.00,0.00,0.00,0.45,0.00,0.00,23.70,0.00,0.00,4926.33,-0.00,0.00,0.00,0.00,0.00,0.00
50896.00,0.00,0.00,0.43,0.00,0.00,-1.88,0.00,0.00,-3196.80,-0.00,0.00,0.00,-0.00,0.00,-0.00
50903.00,0.00,0.00,0.44,0.00,0.00,1.08,0.00,0.00,422.35,-0.00,0.00,0.00,-0.00,0.00,0.00
50909.00,0.00,0.00,0.42,0.00,0.00,-3.17,0.00,0.00,-708.45,-0.00,0.00,0.00,-0.00,0.00,-0.00
50921.00,0.00,0.00,0.35,0.00,0.00,-5.56,0.00,0.00,-199.40,-0.00,0.00,0.00,-0.00,-0.00,-0.00
50929.00,0.00,0.00,0.39,0.00,0.00,5.20,0.00,0.00,1344.97,-0.00,0.00,0.00,0.00,-0.00,-0.00
50935.00,0.00,0.00,0.39,0.00,0.00,-0.59,0.00,0.00,-964.46,-0.00,0.00,0.00,-0.00,0.00,0.00
50940.00,0.00,0.00,0.33,0.00,0.00,-12.42,0.00,0.00,-2366.54,-0.00,0.00,0.00,-0.00,0.00,0.00
50947.00,0.00,0.00,0.36,0.00,0.00,4.95,0.00,0.00,2482.48,-0.00,0.00,0.00,0.00,0.00,-0.00
50966.00,0.00,0.00,0.41,0.00,0.00,2.49,0.00,0.00,-129.55,-0.00,0.00,0.00,-0.00,0.00,0.00
50972.00,0.00,0.00,0.41,0.00,0.00,-0.13,0.00,0.00,-436.91,-0.00,0.00,0.00,0.00,-0.00,0.00
50978.00,0.00,0.00,0.34,0.00,0.00,-11.56,0.00,0.00,-1905.70,-0.00,0.00,0.00,0.00,-0.00,0.00
50985.00,0.00,0.00,0.42,0.00,0.00,11.67,0.00,0.00,3318.36,-0.00,0.00,0.00,0.00,-0.00,0.00
50990.00,0.00,0.00,0.36,0.00,0.00,-13.12,0.00,0.00,-4957.87,-0.00,0.00,0.00,0.00,-0.00,0.00
51002.00,0.00,0.00,0.45,0.00,0.00,8.19,0.00,0.00,1776.52,-0.00,0.00,0.00,0.00,0.00,0.00
51009.00,0.00,0.00,0.38,0.00,0.00,-11.01,0.00,0.00,-2744.22,-0.00,0.00,0.00,0.00,0.00,0.00
51016.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,1573.51,-0.00,0.00,0.00,0.00,-0.00,0.00
51019.00,0.00,0.00,0.39,0.00,0.00,4.12,0.00,0.00,1372.57,-0.00,0.00,0.00,0.00,-0.00,0.00
51027.00,0.00,0.00,0.36,0.00,0.00,-3.80,0.00,0.00,-989.82,-0.00,0.00,0.00,0.00,0.00,0.00
51032.00,0.00,0.00,0.34,0.00,0.00,-3.60,0.00,0.00,40.20,-0.00,0.00,0.00,0.00,0.00,0.00
51038.00,0.00,0.00,0.45,0.00,0.00,18.88,0.00,0.00,3746.10,-0.00,0.00,0.00,0.00,0.00,0.00
51047.00,0.00,0.00,0.34,0.00,0.00,-12.93,0.00,0.00,-3534.18,-0.00,0.00,0.00,0.00,0.00,0.00
51054.00,0.00,0.00,0.37,0.00,0.00,4.52,0.00,0.00,2492.98,-0.00,0.00,0.00,-0.00,0.00,0.00
51070.00,0.00,0.00,0.32,0.00,0.00,-2.94,0.00,0.00,-466.35,-0.00,0.00,0.00,0.00,0.00,0.00
51082.00,0.00,0.00,0.27,0.00,0.00,-4.03,0.00,0.00,-90.48,-0.00,0.00,0.00,0.00,0.00,0.00
51089.00,0.00,0.00,0.45,0.00,0.00,24.73,0.00,0.00,4107.71,-0.00,0.00,0.00,0.00,0.00,0.00
51097.00,0.00,0.00,0.33,0.00,0.00,-14.04,0.00,0.00,-4845.89,-0.00,0.00,0.00,0.00,0.00,0.00
51105.00,0.00,0.00,0.40,0.00,0.00,8.60,0.00,0.00,2830.39,-0.00,0.00,0.00,0.00,-0.00,0.00
51110.00,0.00,0.00,0.42,0.00,0.00,3.58,0.00,0.00,-1005.31,-0.00,0.00,0.00,0.00,-0.00,0.00
51116.00,0.00,0.00,0.37,0.00,0.00,-7.93,0.00,0.00,-1917.44,-0.00,0.00,0.00,0.00,-0.00,0.00
51120.00,0.00,0.00,0.37,0.00,0.00,-0.47,0.00,0.00,1865.51,-0.00,0.00,0.00,0.00,0.00,0.00
51128.00,0.00,0.00,0.34,0.00,0.00,-4.29,0.00,0.00,-477.32,-0.00,0.00,0.00,0.00,0.01,0.00
51133.00,0.00,0.00,0.39,0.00,0.00,10.79,0.00,0.00,3016.00,-0.00,0.00,0.00,0.00,0.00,0.00
51139.00,0.00,0.00,0.32,0.00,0.00,-11.62,0.00,0.00,-3735.03,-0.00,0.00,0.00,0.00,0.00,0.00
51152.00,0.00,0.00,0.38,0.00,0.00,4.51,0.00,0.00,1240.11,-0.00,0.00,0.00,0.00,0.00,0.00
51168.00,0.00,0.00,0.35,0.00,0.00,-1.74,0.00,0.00,-390.29,-0.00,0.00,0.00,0.00,0.00,-0.00
51177.00,0.00,0.00,0.46,0.00,0.00,11.63,0.00,0.00,1485.94,-0.00,0.00,0.00,0.00,0.00,0.00
51182.00,0.00,0.00,0.41,0.00,0.00,-8.73,0.00,0.00,-4073.71,-0.00,0.00,0.00,0.00,0.00,0.00
51189.00,0.00,0.00,0.33,0.00,0.00,-11.51,0.00,0.00,-396.44,-0.00,0.00,0.00,0.00,0.00,0.00
51197.00,0.00,0.00,0.29,0.00,0.00,-5.34,0.00,0.00,771.22,-0.00,0.00,0.00,0.00,0.00,0.00
51204.00,0.00,0.00,0.44,0.00,0.00,20.80,0.00,0.00,3734.57,-0.00,0.00,0.00,0.00,0.00,0.00
51209.00,0.00,0.00,0.33,0.00,0.00,-21.57,0.00,0.00,-8474.07,-0.00,0.00,0.00,0.00,0.00,0.00
51217.00,0.00,0.00,0.33,0.00,0.00,0.40,0.00,0.00,2746.43,-0.00,0.00,0.00,0.00,-0.00,0.00
51226.00,0.00,0.00,0.39,0.00,0.00,6.05,0.00,0.00,627.14,-0.00,0.00,0.00,-0.00,-0.00,0.00
51241.00,0.00,0.00,0.32,0.00,0.00,-4.12,0.00,0.00,-677.78,-0.00,0.00,0.00,0.00,-0.00,0.00
51249.00,0.00,0.00,0.38,0.00,0.00,6.77,0.00,0.00,1360.78,-0.00,0.00,0.00,0.00,-0.00,0.00
51257.00,0.00,0.00,0.38,0.00,0.00,0.20,0.00,0.00,-821.46,-0.00,0.00,0.00,0.00,0.00,0.00
51274.00,0.00,0.00,0.39,0.00,0.00,0.60,0.00,0.00,23.94,-0.00,0.00,0.00,0.00,0.00,0.00
51280.00,0.00,0.00,0.39,0.00,0.00,0.51,0.00,0.00,-15.12,-0.00,0.00,0.00,0.00,0.00,0.00
51287.00,0.00,0.00,0.39,0.00,0.00,-1.18,0.00,0.00,-242.37,-0.00,0.00,0.00,-0.00,0.00,-0.00
51295.00,0.00,0.00,0.36,0.00,0.00,-2.79,0.00,0.00,-200.43,-0.00,0.00,0.00,0.00,-0.00,0.00
51301.00,0.00,0.00,0.43,0.00,0.00,10.43,0.00,0.00,2202.42,-0.00,0.00,0.00,-0.00,0.00,0.00
51308.00,0.00,0.00,0.35,0.00,0.00,-10.76,0.00,0.00,-3026.23,-0.00,0.00,0.00,-0.00,0.00,0.00
51316.00,0.00,0.00,0.38,0.00,0.00,4.30,0.00,0.00,1882.04,-0.00,0.00,0.00,0.00,-0.00,0.00
51328.00,0.00,0.00,0.39,0.00,0.00,0.06,0.00,0.00,-353.26,-0.00,0.00,0.00,0.00,0.00,0.00
51334.00,0.00,0.00,0.40,0.00,0.00,3.30,0.00,0.00,540.63,-0.00,0.00,0.00,0.00,0.00,0.00
51340.00,0.00,0.00,0.34,0.00,0.00,-11.00,0.00,0.00,-2383.86,-0.00,0.00,0.00,0.00,-0.00,0.00
51347.00,0.00,0.00,0.39,0.00,0.00,7.41,0.00,0.00,2629.39,-0.00,0.00,0.00,0.00,-0.00,0.00
51365.00,0.00,0.00,0.41,0.00,0.00,1.09,0.00,0.00,-350.97,-0.00,0.00,0.00,0.00,0.00,-0.00
51370.00,0.00,0.00,0.37,0.00,0.00,-8.08,0.00,0.00,-1834.72,-0.00,0.00,0.00,0.00,0.00,-0.00
51378.00,0.00,0.00,0.35,0.00,0.00,-2.00,0.00,0.00,760.03,-0.00,0.00,0.00,0.00,0.00,-0.00
51383.00,0.00,0.00,0.38,0.00,0.00,5.26,0.00,0.00,1451.99,-0.00,0.00,0.00,0.00,0.00,0.00
51389.00,0.00,0.00,0.31,0.00,0.00,-11.30,0.00,0.00,-2759.79,-0.00,0.00,0.00,0.00,0.00,0.00
51397.00,0.00,0.00,0.36,0.00,0.00,6.09,0.00,0.00,2174.53,-0.00,0.00,0.00,0.00,-0.00,0.00
51410.00,0.00,0.00,0.35,0.00,0.00,-0.84,0.00,0.00,-533.66,-0.00,0.00,0.00,0.00,0.00,-0.00
51419.00,0.00,0.00,0.43,0.00,0.00,8.53,0.00,0.00,1041.96,-0.00,0.00,0.00,0.00,0.00,0.00
51427.00,0.00,0.00,0.41,0.00,0.00,-2.69,0.00,0.00,-1402.39,-0.00,0.00,0.00,0.00,-0.00,0.00
51433.00,0.00,0.00,0.32,0.00,0.00,-13.88,0.00,0.00,-1866.45,-0.00,0.00,0.00,0.00,0.00,0.00
51437.00,0.00,0.00,0.39,0.00,0.00,16.57,0.00,0.00,7613.32,-0.00,0.00,0.00,-0.00,-0.00,0.00
51441.00,0.00,0.00,0.47,0.00,0.00,20.05,0.00,0.00,869.21,-0.00,0.00,0.00,-0.00,-0.00,0.00
51448.00,0.00,0.00,0.25,0.00,0.00,-31.22,0.00,0.00,-7323.89,-0.00,0.00,0.00,0.00,-0.00,0.00
51457.00,0.00,0.00,0.46,0.00,0.00,22.89,0.00,0.00,6012.02,-0.00,0.00,0.00,0.00,0.00,-0.00
51474.00,0.00,0.00,0.37,0.00,0.00,-5.14,0.00,0.00,-1648.73,-0.00,0.00,0.00,0.00,0.01,0.00
51480.00,0.00,0.00,0.41,0.00,0.00,6.77,0.00,0.00,1985.28,-0.00,0.00,0.00,0.00,0.01,0.00
51491.00,0.00,0.00,0.39,0.00,0.00,-1.99,0.00,0.00,-796.52,-0.00,0.00,0.00,-0.00,0.00,-0.00
51499.00,0.00,0.00,0.34,0.00,0.00,-6.04,0.00,0.00,-505.85,-0.00,0.00,0.00,0.00,0.00,0.00
51503.00,0.00,0.00,0.50,0.00,0.00,40.12,0.00,0.00,11540.25,-0.00,0.00,0.00,0.00,-0.00,-0.00
51509.00,0.00,0.00,0.34,0.00,0.00,-26.96,0.00,0.00,-11179.78,-0.00,0.00,0.00,0.00,0.00,-0.00
51517.00,0.00,0.00,0.39,0.00,0.00,6.90,0.00,0.00,4231.83,-0.00,0.00,0.00,0.00,0.00,0.00
51525.00,0.00,0.00,0.35,0.00,0.00,-5.31,0.00,0.00,-1525.41,-0.00,0.00,0.00,0.00,0.01,0.00
51530.00,0.00,0.00,0.37,0.00,0.00,2.91,0.00,0.00,1643.51,-0.00,0.00,0.00,0.00,0.01,0.00
51536.00,0.00,0.00,0.33,0.00,0.00,-5.67,0.00,0.00,-1430.93,-0.00,0.00,0.00,-0.00,0.00,-0.00
51543.00,0.00,0.00,0.29,0.00,0.00,-6.39,0.00,0.00,-101.89,-0.00,0.00,0.00,-0.00,0.00,0.00
51559.00,0.00,0.00,0.29,0.00,0.00,0.26,0.00,0.00,415.48,-0.00,0.00,0.00,0.00,0.00,-0.00
51572.00,0.00,0.00,0.47,0.00,0.00,14.01,0.00,0.00,1057.34,-0.00,0.00,0.00,0.00,0.00,-0.00
51580.00,0.00,0.00,0.41,0.00,0.00,-7.60,0.00,0.00,-2700.71,-0.00,0.00,0.00,0.00,0.00,0.00
51587.00,0.00,0.00,0.39,0.00,0.00,-2.61,0.00,0.00,712.36,-0.00,0.00,0.00,0.00,0.00,0.00
51594.00,0.00,0.00,0.39,0.00,0.00,-1.20,0.00,0.00,202.16,-0.00,0.00,0.00,0.00,0.00,0.00
51599.00,0.00,0.00,0.40,0.00,0.00,2.33,0.00,0.00,706.30,-0.00,0.00,0.00,0.00,0.00,0.00
51608.00,0.00,0.00,0.38,0.00,0.00,-2.33,0.00,0.00,-518.63,-0.00,0.00,0.00,0.00,0.01,0.00
51616.00,0.00,0.00,0.32,0.00,0.00,-6.95,0.00,0.00,-576.55,-0.00,0.00,0.00,0.00,0.00,0.00
51622.00,0.00,0.00,0.29,0.00,0.00,-5.40,0.00,0.00,257.14,-0.00,0.00,0.00,0.00,-0.00,-0.00
51629.00,0.00,0.00,0.45,0.00,0.00,23.63,0.00,0.00,4147.86,-0.00,0.00,0.00,0.00,-0.00,-0.00
51635.00,0.00,0.00,0.38,0.00,0.00,-11.39,0.00,0.00,-5836.62,-0.00,0.00,0.00,0.00,-0.00,0.00
51644.00,0.00,0.00,0.37,0.00,0.00,-1.66,0.00,0.00,1080.83,-0.00,0.00,0.00,-0.00,0.00,0.00
51660.00,0.00,0.00,0.36,0.00,0.00,-0.37,0.00,0.00,80.53,-0.00,0.00,0.00,0.00,-0.00,0.00
51668.00,0.00,0.00,0.34,0.00,0.00,-3.13,0.00,0.00,-345.32,-0.00,0.00,0.00,0.00,0.00,0.00
51677.00,0.00,0.00,0.26,0.00,0.00,-9.12,0.00,0.00,-665.62,-0.00,0.00,0.00,-0.00,0.00,0.00
51682.00,0.00,0.00,0.40,0.00,0.00,28.58,0.00,0.00,7541.07,-0.00,0.00,0.00,-0.00,0.00,0.00
51689.00,0.00,0.00,0.29,0.00,0.00,-15.39,0.00,0.00,-6280.97,-0.00,0.00,0.00,0.00,0.00,0.00
51698.00,0.00,0.00,0.39,0.00,0.00,11.00,0.00,0.00,2931.59,-0.00,0.00,0.00,-0.00,0.00,0.00
51705.00,0.00,0.00,0.42,0.00,0.00,3.82,0.00,0.00,-1024.90,-0.00,0.00,0.00,0.00,0.00,-0.00
51711.00,0.00,0.00,0.41,0.00,0.00,-1.99,0.00,0.00,-968.47,-0.00,0.00,0.00,0.00,0.00,-0.00
51718.00,0.00,0.00,0.41,0.00,0.00,0.05,0.00,0.00,290.47,-0.00,0.00,0.00,0.00,0.00,0.00
51731.00,0.00,0.00,0.37,0.00,0.00,-2.81,0.00,0.00,-219.58,-0.00,0.00,0.00,0.00,0.00,0.00
51739.00,0.00,0.00,0.41,0.00,0.00,5.44,0.00,0.00,1030.99,-0.00,0.00,0.00,0.00,0.00,0.00
51747.00,0.00,0.00,0.33,0.00,0.00,-10.10,0.00,0.00,-1942.56,-0.00,0.00,0.00,-0.00,0.00,-0.00
51764.00,0.00,0.00,0.30,0.00,0.00,-1.91,0.00,0.00,481.97,-0.00,0.00,0.00,0.00,0.00,-0.00
51770.00,0.00,0.00,0.41,0.00,0.00,18.19,0.00,0.00,3349.38,-0.00,0.00,0.00,0.00,0.00,-0.00
51778.00,0.00,0.00,0.40,0.00,0.00,-1.17,0.00,0.00,-2420.37,-0.00,0.00,0.00,0.00,0.01,0.00
51784.00,0.00,0.00,0.34,0.00,0.00,-10.37,0.00,0.00,-1532.52,-0.00,0.00,0.00,-0.00,0.00,0.00
51789.00,0.00,0.00,0.35,0.00,0.00,1.82,0.00,0.00,2438.34,-0.00,0.00,0.00,-0.00,0.00,0.00
51798.00,0.00,0.00,0.30,0.00,0.00,-5.54,0.00,0.00,-817.58,-0.00,0.00,0.00,0.00,0.00,0.00
51806.00,0.00,0.00,0.39,0.00,0.00,11.92,0.00,0.00,2181.79,-0.00,0.00,0.00,0.00,0.00,0.00
51817.00,0.00,0.00,0.40,0.00,0.00,0.52,0.00,0.00,-1036.53,-0.00,0.00,0.00,0.00,0.00,-0.00
51823.00,0.00,0.00,0.39,0.00,0.00,-1.06,0.00,0.00,-262.53,-0.00,0.00,0.00,-0.00,0.00,-0.00
51830.00,0.00,0.00,0.42,0.00,0.00,3.85,0.00,0.00,700.65,-0.00,0.00,0.00,-0.00,0.00,0.00
51835.00,0.00,0.00,0.51,0.00,0.00,17.53,0.00,0.00,2736.90,-0.00,0.00,0.00,0.00,0.00,0.00
51840.00,0.00,0.00,0.38,0.00,0.00,-25.81,0.00,0.00,-8668.05,-0.00,0.00,0.00,0.00,-0.00,-0.00
51848.00,0.00,0.00,0.34,0.00,0.00,-4.32,0.00,0.00,2686.55,-0.00,0.00,0.00,0.00,-0.00,-0.00
51857.00,0.00,0.00,0.49,0.00,0.00,16.09,0.00,0.00,2267.42,-0.00,0.00,0.00,0.00,0.00,0.00
51873.00,0.00,0.00,0.32,0.00,0.00,-10.71,0.00,0.00,-1674.69,-0.00,0.00,0.00,0.00,0.00,0.00
51880.00,0.00,0.00,0.39,0.00,0.00,10.75,0.00,0.00,3065.32,-0.00,0.00,0.00,0.00,0.00,0.00
51886.00,0.00,0.00,0.32,0.00,0.00,-11.55,0.00,0.00,-3717.12,-0.00,0.00,0.00,0.00,0.00,0.00
51896.00,0.00,0.00,0.43,0.00,0.00,10.39,0.00,0.00,2194.32,-0.00,0.00,0.00,0.00,0.00,0.00
51903.00,0.00,0.00,0.50,0.00,0.00,11.11,0.00,0.00,101.98,-0.00,0.00,0.00,0.00,0.00,0.00
51909.00,0.00,0.00,0.38,0.00,0.00,-19.83,0.00,0.00,-5155.57,-0.00,0.00,0.00,0.00,0.00,0.00
51918.00,0.00,0.00,0.31,0.00,0.00,-8.09,0.00,0.00,1304.36,-0.00,0.00,0.00,-0.00,0.00,0.00
51925.00,0.00,0.00,0.31,0.00,0.00,0.29,0.00,0.00,1196.71,-0.00,0.00,0.00,0.00,0.00,-0.00
51931.00,0.00,0.00,0.41,0.00,0.00,16.04,0.00,0.00,2624.84,-0.00,0.00,0.00,0.00,0.00,-0.00
51935.00,0.00,0.00,0.38,0.00,0.00,-6.56,0.00,0.00,-5650.71,-0.00,0.00,0.00,0.00,-0.00,0.00
51941.00,0.00,0.00,0.33,0.00,0.00,-8.79,0.00,0.00,-370.50,-0.00,0.00,0.00,0.00,-0.00,0.00
51948.00,0.00,0.00,0.41,0.00,0.00,11.29,0.00,0.00,2868.05,-0.00,0.00,0.00,0.00,0.00,-0.00
51966.00,0.00,0.00,0.40,0.00,0.00,-0.77,0.00,0.00,-670.19,-0.00,0.00,0.00,0.00,-0.00,-0.00
51982.00,0.00,0.00,0.43,0.00,0.00,1.95,0.00,0.00,170.35,-0.00,0.00,0.00,0.00,0.00,0.00
51990.00,0.00,0.00,0.45,0.00,0.00,2.73,0.00,0.00,96.80,-0.00,0.00,0.00,0.00,0.00,0.00
51998.00,0.00,0.00,0.38,0.00,0.00,-9.08,0.00,0.00,-1476.08,-0.00,0.00,0.00,-0.00,-0.01,-0.00
52006.00,0.00,0.00,0.33,0.00,0.00,-5.65,0.00,0.00,429.08,-0.00,0.00,0.00,0.00,0.00,0.00
52011.00,0.00,0.00,0.39,0.00,0.00,11.26,0.00,0.00,3381.72,-0.00,0.00,0.00,0.00,0.00,-0.00
52019.00,0.00,0.00,0.36,0.00,0.00,-3.71,0.00,0.00,-1870.91,-0.00,0.00,0.00,0.00,0.00,-0.00
52027.00,0.00,0.00,0.39,0.00,0.00,4.26,0.00,0.00,995.92,-0.00,0.00,0.00,-0.00,0.00,0.00
52033.00,0.00,0.00,0.47,0.00,0.00,12.68,0.00,0.00,1403.32,-0.00,0.00,0.00,0.00,-0.00,-0.00
52039.00,0.00,0.00,0.36,0.00,0.00,-18.69,0.00,0.00,-5227.62,-0.00,0.00,0.00,0.00,-0.00,-0.00
52048.00,0.00,0.00,0.38,0.00,0.00,2.59,0.00,0.00,2363.86,-0.00,0.00,0.00,-0.00,0.00,-0.00
52061.00,0.00,0.00,0.32,0.00,0.00,-4.88,0.00,0.00,-574.36,-0.00,0.00,0.00,0.00,0.00,0.00
52079.00,0.00,0.00,0.32,0.00,0.00,0.01,0.00,0.00,271.67,-0.00,0.00,0.00,0.00,-0.00,0.00
52085.00,0.00,0.00,0.32,0.00,0.00,1.00,0.00,0.00,164.74,-0.00,0.00,0.00,0.00,0.00,-0.00
52090.00,0.00,0.00,0.45,0.00,0.00,25.77,0.00,0.00,4955.06,-0.00,0.00,0.00,0.00,0.00,-0.00
52099.00,0.00,0.00,0.40,0.00,0.00,-5.87,0.00,0.00,-3515.61,-0.00,0.00,0.00,0.00,0.00,-0.00
52106.00,0.00,0.00,0.43,0.00,0.00,3.87,0.00,0.00,1391.15,-0.00,0.00,0.00,0.00,-0.00,0.00
52112.00,0.00,0.00,0.49,0.00,0.00,11.00,0.00,0.00,1188.29,-0.00,0.00,0.00,0.00,-0.00,0.00
52119.00,0.00,0.00,0.35,0.00,0.00,-19.67,0.00,0.00,-4382.09,-0.00,0.00,0.00,0.00,-0.00,0.00
52128.00,0.00,0.00,0.34,0.00,0.00,-1.94,0.00,0.00,1970.56,-0.00,0.00,0.00,0.00,0.00,0.00
52133.00,0.00,0.00,0.38,0.00,0.00,8.67,0.00,0.00,2121.56,-0.00,0.00,0.00,0.00,0.00,0.00
52145.00,0.00,0.00,0.31,0.00,0.00,-5.55,0.00,0.00,-1184.66,-0.00,0.00,0.00,0.00,0.00,0.00
52161.00,0.00,0.00,0.36,0.00,0.00,3.08,0.00,0.00,539.14,-0.00,0.00,0.00,0.00,-0.00,-0.00
52167.00,0.00,0.00,0.45,0.00,0.00,13.93,0.00,0.00,1808.68,-0.00,0.00,0.00,-0.00,0.00,0.00
52171.00,0.00,0.00,0.44,0.00,0.00,-1.35,0.00,0.00,-3819.82,-0.00,0.00,0.00,-0.00,0.00,0.00
52180.00,0.00,0.00,0.27,0.00,0.00,-18.76,0.00,0.00,-1934.65,-0.00,0.00,0.00,-0.00,0.00,0.00
52185.00,0.00,0.00,0.36,0.00,0.00,17.47,0.00,0.00,7245.70,-0.00,0.00,0.00,-0.00,-0.00,-0.00
52191.00,0.00,0.00,0.42,0.00,0.00,10.70,0.00,0.00,-1128.38,-0.00,0.00,0.00,-0.00,-0.00,-0.00
52198.00,0.00,0.00,0.36,0.00,0.00,-9.70,0.00,0.00,-2913.57,-0.00,0.00,0.00,0.00,0.00,-0.00
52206.00,0.00,0.00,0.31,0.00,0.00,-5.48,0.00,0.00,526.44,-0.00,0.00,0.00,-0.00,-0.00,0.00
52211.00,0.00,0.00,0.39,0.00,0.00,14.77,0.00,0.00,4051.35,-0.00,0.00,0.00,-0.00,-0.00,-0.00
52224.00,0.00,0.00,0.38,0.00,0.00,-0.51,0.00,0.00,-1175.89,-0.00,0.00,0.00,0.00,0.00,-0.00
52231.00,0.00,0.00,0.45,0.00,0.00,10.43,0.00,0.00,1563.54,-0.00,0.00,0.00,0.00,0.00,-0.00
52238.00,0.00,0.00,0.44,0.00,0.00,-1.22,0.00,0.00,-1663.81,-0.00,0.00,0.00,-0.00,-0.00,0.00
52245.00,0.00,0.00,0.36,0.00,0.00,-11.28,0.00,0.00,-1437.22,-0.00,0.00,0.00,0.00,-0.00,0.00
52251.00,0.00,0.00,0.37,0.00,0.00,1.30,0.00,0.00,2096.58,-0.00,0.00,0.00,0.00,-0.00,0.00
52269.00,0.00,0.00,0.45,0.00,0.00,4.25,0.00,0.00,163.71,-0.00,0.00,0.00,0.00,0.00,0.00
52276.00,0.00,0.00,0.43,0.00,0.00,-3.20,0.00,0.00,-1063.70,-0.00,0.00,0.00,0.00,0.00,-0.00
52281.00,0.00,0.00,0.46,0.00,0.00,6.85,0.00,0.00,2008.38,-0.00,0.00,0.00,0.00,0.00,-0.00
52287.00,0.00,0.00,0.47,0.00,0.00,0.83,0.00,0.00,-1002.89,-0.00,0.00,0.00,-0.00,0.00,0.00
52292.00,0.00,0.00,0.38,0.00,0.00,-17.67,0.00,0.00,-3700.14,-0.00,0.00,0.00,0.00,-0.00,0.00
52305.00,0.00,0.00,0.34,0.00,0.00,-2.59,0.00,0.00,1160.30,-0.00,0.00,0.00,0.00,0.00,0.00
52311.00,0.00,0.00,0.37,0.00,0.00,4.37,0.00,0.00,1159.22,-0.00,0.00,0.00,0.00,0.00,-0.00
52319.00,0.00,0.00,0.39,0.00,0.00,3.01,0.00,0.00,-169.27,-0.00,0.00,0.00,0.00,0.00,-0.00
52327.00,0.00,0.00,0.38,0.00,0.00,-1.28,0.00,0.00,-536.14,-0.00,0.00,0.00,0.00,0.00,0.00
52332.00,0.00,0.00,0.37,0.00,0.00,-3.34,0.00,0.00,-413.46,-0.00,0.00,0.00,-0.00,-0.00,0.00
52340.00,0.00,0.00,0.41,0.00,0.00,5.88,0.00,0.00,1152.61,-0.00,0.00,0.00,-0.00,-0.00,0.00
52348.00,0.00,0.00,0.46,0.00,0.00,6.34,0.00,0.00,57.44,-0.00,0.00,0.00,-0.00,0.00,0.00
52364.00,0.00,0.00,0.36,0.00,0.00,-6.31,0.00,0.00,-790.59,-0.00,0.00,0.00,0.00,0.00,0.00
52371.00,0.00,0.00,0.38,0.00,0.00,2.84,0.00,0.00,1306.94,-0.00,0.00,0.00,0.00,0.00,0.00
52379.00,0.00,0.00,0.37,0.00,0.00,-1.53,0.00,0.00,-545.14,-0.00,0.00,0.00,0.00,-0.00,0.00
52389.00,0.00,0.00,0.39,0.00,0.00,1.66,0.00,0.00,318.04,-0.00,0.00,0.00,0.00,0.00,0.00
52399.00,0.00,0.00,0.37,0.00,0.00,-1.58,0.00,0.00,-323.83,-0.00,0.00,0.00,-0.00,-0.00,0.00
52406.00,0.00,0.00,0.39,0.00,0.00,2.64,0.00,0.00,603.97,-0.00,0.00,0.00,-0.00,-0.00,0.00
52411.00,0.00,0.00,0.45,0.00,0.00,11.96,0.00,0.00,1862.62,-0.00,0.00,0.00,-0.00,-0.00,0.00
52419.00,0.00,0.00,0.26,0.00,0.00,-23.37,0.00,0.00,-4415.91,-0.00,0.00,0.00,-0.00,-0.00,0.00
52427.00,0.00,0.00,0.30,0.00,0.00,4.61,0.00,0.00,3497.77,-0.00,0.00,0.00,0.00,-0.00,0.00
52432.00,0.00,0.00,0.27,0.00,0.00,-5.03,0.00,0.00,-1928.06,-0.00,0.00,0.00,0.00,-0.00,0.00
52439.00,0.00,0.00,0.40,0.00,0.00,17.68,0.00,0.00,3243.68,-0.00,0.00,0.00,-0.00,-0.00,0.00
52447.00,0.00,0.00,0.36,0.00,0.00,-5.07,0.00,0.00,-2843.30,-0.00,0.00,0.00,-0.00,0.00,-0.00
52462.00,0.00,0.00,0.35,0.00,0.00,-0.40,0.00,0.00,311.07,-0.00,0.00,0.00,-0.00,0.00,0.00
52475.00,0.00,0.00,0.39,0.00,0.00,3.14,0.00,0.00,272.72,-0.00,0.00,0.00,-0.00,-0.00,0.00
52482.00,0.00,0.00,0.35,0.00,0.00,-5.67,0.00,0.00,-1259.59,-0.00,0.00,0.00,0.00,-0.00,0.00
52489.00,0.00,0.00,0.43,0.00,0.00,10.43,0.00,0.00,2301.31,-0.00,0.00,0.00,0.00,-0.00,-0.00
52497.00,0.00,0.00,0.41,0.00,0.00,-2.26,0.00,0.00,-1586.67,-0.00,0.00,0.00,0.00,-0.00,-0.00
